"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2023-04-29","95.8","1.48","5.83","Detmers, Reid",661388,672282,,"ball",,,,,12,"William Contreras called out on strikes.","R","R","L","MIL","LAA","B",,,0,0,2023,"1.03","1.06","0.97","3.54",,,,2,1,"Bot",,,,,595453,,,-3.6278743312042883,-139.45926309659626,-2.8283265626097376,14.242821530015734,31.913028283437225,-17.8783215356629,"3.63","1.62",,,,"95",2036,"5.9",718376,672282,595453,570482,592273,543685,687263,621493,545361,592669,"54.64",,,,,,,,8,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",139,"0","0.021"
"SL","2023-04-29","90.5","1.29","6","Detmers, Reid",642715,672282,"strikeout","swinging_strike",,,,,13,"Willy Adames strikes out swinging.","R","R","L","MIL","LAA","S",2,,0,2,2023,"-0.12","0.18","-0.26","0.89",,,,1,1,"Bot",,,,,595453,,,-3.5758061655194777,-131.65098789367514,-7.151578221458542,-0.6739828920738552,27.302873000304796,-28.78496580955987,"3.32","1.68",,,,"89.6",2092,"5.7",718376,672282,595453,570482,592273,543685,687263,621493,545361,592669,"54.77",,,"0",1,0,0,,7,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",162,"-0.016","-0.108"
"SL","2023-04-29","91.2","1.37","6.04","Detmers, Reid",642715,672282,,"foul",,,,,7,"Willy Adames strikes out swinging.","R","R","L","MIL","LAA","S",,,0,1,2023,"-0.19","0.72","-0.54","1.88",,,,1,1,"Bot",,,,,595453,,,-4.337023704990917,-132.67841528894897,-6.064257555704115,-1.349134233630302,28.96228413177062,-22.533012477957808,"3.32","1.68",175,"88.5",13,"90.3",2061,"5.8",718376,672282,595453,570482,592273,543685,687263,621493,545361,592669,"54.73",,,,,,,,7,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",142,"0","-0.038"
"SL","2023-04-29","89.8","1.36","5.99","Detmers, Reid",642715,672282,,"swinging_strike",,,,,13,"Willy Adames strikes out swinging.","R","R","L","MIL","LAA","S",,,0,0,2023,"0.04","0.44","-0.16","1.16",,,,1,1,"Bot",,,,,595453,,,-3.801751414488287,-130.68756081932787,-6.8347914224093635,1.2592137734874524,28.161854918779625,-25.907346201455454,"3.32","1.68",,,,"89",2047,"5.9",718376,672282,595453,570482,592273,543685,687263,621493,545361,592669,"54.65",,,,,,,,7,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",125,"0","-0.027"
"SL","2023-04-29","89.9","1.26","5.98","Detmers, Reid",592885,672282,"strikeout","swinging_strike",,,,,13,"Christian Yelich strikes out swinging.","R","L","L","MIL","LAA","S",2,,2,2,2023,"-0.29","0.02","-0.98","2.03",,,,0,1,"Bot",,,,,595453,,,-4.9186763831841445,-130.78048523840272,-3.8196990753224265,-2.1796632616851936,28.772897335172978,-31.33496675291097,"3.29","1.66",,,,"89.3",2078,"6",718376,672282,595453,570482,592273,543685,687263,621493,545361,592669,"54.46",,,"0",1,0,0,,6,5,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",204,"-0.021","-0.204"
"CU","2023-04-29","78.4","1.17","6.07","Detmers, Reid",592885,672282,,"ball",,,,,13,"Christian Yelich strikes out swinging.","R","L","L","MIL","LAA","B",,,1,2,2023,"-1.15","-1.18","-1.39","1.66",,,,0,1,"Bot",,,,,595453,,,-3.3674552874453285,-114.13825613865073,-0.4165141864679105,-9.24576348375863,24.192342412649648,-42.50671596895514,"3.32","1.66",,,,"77.3",2480,"5.8",718376,672282,595453,570482,592273,543685,687263,621493,545361,592669,"54.7",,,,,,,,6,4,"Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard",325,"0","0.03"
"FF","2023-04-29","95.2","1.43","5.78","Detmers, Reid",592885,672282,,"foul",,,,,5,"Christian Yelich strikes out swinging.","R","L","L","MIL","LAA","S",,,1,1,2023,"1.22","1.15","0.07","2.66",,,,0,1,"Bot",,,,,595453,,,-6.246954666823953,-138.35768771190845,-5.026764668948724,17.103701256510544,33.89271798728964,-16.458060545425056,"3.29","1.66",208,"74.4",49,"93.9",2042,"5.8",718376,672282,595453,570482,592273,543685,687263,621493,545361,592669,"54.66",,,,,,,,6,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",139,"0","-0.053"
"CU","2023-04-29","76.6","1.45","6.04","Detmers, Reid",592885,672282,,"ball",,,,,12,"Christian Yelich strikes out swinging.","R","L","L","MIL","LAA","B",,,0,1,2023,"-1.05","-1.01","1.79","3.07",,,,0,1,"Bot",,,,,595453,,,2.555194628192504,-111.30762910677214,2.639481206957319,-9.1532012775288,23.386470515181124,-41.30745527353938,"3.29","1.66",,,,"74.9",2340,"5.5",718376,672282,595453,570482,592273,543685,687263,621493,545361,592669,"54.98",,,,,,,,6,2,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",313,"0","0.03"
"FF","2023-04-29","94.8","1.43","5.83","Detmers, Reid",592885,672282,,"foul",,,,,12,"Christian Yelich strikes out swinging.","R","L","L","MIL","LAA","S",,,0,0,2023,"0.77","1.42","0.04","3.6",,,,0,1,"Bot",,,,,595453,,,-5.311464272971678,-137.9896680883075,-3.277480639853205,11.010725838396825,32.602113265514966,-13.587327977120994,"3.29","1.66",196,"81.4",63,"93.8",2084,"5.8",718376,672282,595453,570482,592273,543685,687263,621493,545361,592669,"54.68",,,,,,,,6,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",136,"0","-0.037"
"SL","2023-04-23","88.5","1.44","5.97","Detmers, Reid",686681,672282,"single","hit_into_play",,,,,13,"Michael Massey singles on a ground ball to right fielder Hunter Renfroe.","R","L","L","LAA","KC","X",9,"ground_ball",1,1,2023,"-0.25","0.2","-0.41","1.53",,,,2,6,"Top",174.09,88.79,,,595453,,,-3.9595875672494856,-128.6458678051679,-5.0106996045359615,-1.7479412993769345,30.987375369756048,-29.02566337688742,"3.51","1.69",127,"97.8",8,"87.1",2065,"5.8",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.66",0.631,0.599,"0.9",1,1,0,4,42,3,"Slider",1,2,2,1,2,1,2,1,"Standard","Standard",173,"-0.014","0.142"
"SL","2023-04-23","89.8","1.37","5.97","Detmers, Reid",686681,672282,,"ball",,,,,13,"Michael Massey singles on a ground ball to right fielder Hunter Renfroe.","R","L","L","LAA","KC","B",,,0,1,2023,"-0.1","0.48","-1.13","1.96",,,,2,6,"Top",,,,,595453,,,-5.934591529269789,-130.6335683765884,-4.909475753508601,0.10749886373990956,28.28611348436051,-25.8550042472175,"3.44","1.58",,,,"89",2049,"5.8",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.65",,,,,,,,42,2,"Slider",1,2,2,1,2,1,2,1,"Standard","Standard",148,"0","0.015"
"FF","2023-04-23","94.3","1.49","5.83","Detmers, Reid",686681,672282,,"called_strike",,,,,4,"Michael Massey singles on a ground ball to right fielder Hunter Renfroe.","R","L","L","LAA","KC","S",,,0,0,2023,"0.69","1.21","-0.59","2.45",,,,2,6,"Top",,,,,595453,,,-6.891463317367736,-137.0845901722237,-5.682349650682506,10.268008138355823,33.45030027301761,-15.816647988844286,"3.32","1.47",,,,"93.1",2070,"5.9",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.63",,,,,,,,42,1,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",142,"0","-0.021"
"FF","2023-04-23","93.5","1.52","5.91","Detmers, Reid",658668,672282,"field_out","hit_into_play",,,,,5,"Edward Olivares flies out to right fielder Hunter Renfroe.","R","R","L","LAA","KC","X",9,"fly_ball",1,2,2023,"0.99","1.41","-0.23","2.81",,,,1,6,"Top",145.74,90.53,,,595453,,,-6.608530624696604,-135.86565484205957,-5.214706764785362,13.768974745557557,33.537880586942556,-13.815377453904192,"3.53","1.73",276,"89.1",49,"92",2149,"5.7",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.76",0.011,0.011,"0",1,0,0,3,41,4,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",139,"0.018","-0.123"
"SL","2023-04-23","88.5","1.27","6.13","Detmers, Reid",658668,672282,,"foul",,,,,4,"Edward Olivares flies out to right fielder Hunter Renfroe.","R","R","L","LAA","KC","S",,,1,1,2023,"-0.15","0.18","-0.62","2.75",,,,1,6,"Top",,,,,595453,,,-4.2658884839319455,-128.8145677897689,-2.5030596471001925,-0.6754815000047244,28.285694325262472,-29.83547627146042,"3.53","1.73",160,"70.3",66,"87.5",2005,"5.8",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.72",,,,,,,,41,3,"Slider",1,2,2,1,2,1,2,1,"Standard","Standard",176,"0","-0.044"
"SL","2023-04-23","87.4","1.42","6.03","Detmers, Reid",658668,672282,,"ball",,,,,3,"Edward Olivares flies out to right fielder Hunter Renfroe.","R","R","L","LAA","KC","B",,,0,1,2023,"-0.11","-0.11","0.8","3.21",,,,1,6,"Top",,,,,595453,,,-1.2386796985854998,-127.24668279588208,-0.3971507600475428,-0.9053991774964889,28.300856306728996,-33.51737662764558,"3.64","1.67",,,,"86.1",2095,"5.6",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.89",,,,,,,,41,2,"Slider",1,2,2,1,2,1,2,1,"Standard","Standard",267,"0","0.021"
"FF","2023-04-23","93.9","1.48","5.86","Detmers, Reid",658668,672282,,"foul",,,,,5,"Edward Olivares flies out to right fielder Hunter Renfroe.","R","R","L","LAA","KC","S",,,0,0,2023,"0.88","1.36","-0.08","2.85",,,,1,6,"Top",,,,,595453,,,-5.920978432884018,-136.48736097464607,-4.953243365878701,12.37948199085094,34.0364014485794,-14.273535831778206,"3.53","1.73",248,"87.7",52,"92.3",2063,"5.7",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.79",,,,,,,,41,1,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",135,"0","-0.027"
"SL","2023-04-23","89.6","1.43","5.94","Detmers, Reid",686469,672282,"home_run","hit_into_play",,,,,4,"Vinnie Pasquantino homers (4) on a fly ball to center field.","R","L","L","LAA","KC","X",,"fly_ball",0,2,2023,"-0.24","0.11","-0.7","2.44",,,,1,6,"Top",166.21,47.46,,,595453,,,-4.713577582284247,-130.22776855860033,-2.6938233854265587,-1.4184616738963862,34.372145088672006,-30.458328433629084,"3.46","1.62",388,"98",24,"87.6",2148,"5.7",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.8",0.377,0.573,"2",1,0,3,5,40,3,"Slider",1,1,1,1,2,1,2,1,"Standard","Standard",231,"-0.176","1.065"
"SL","2023-04-23","89.6","1.46","6","Detmers, Reid",686469,672282,,"swinging_strike",,,,,13,"Vinnie Pasquantino homers (4) on a fly ball to center field.","R","L","L","LAA","KC","S",,,0,1,2023,"-0.23","0.54","-0.93","1.51",,,,1,6,"Top",,,,,595453,,,-5.354989760933336,-130.21919581512617,-6.117614397144221,-1.3892549435222958,28.61350748718675,-24.938019432322875,"3.46","1.62",,,,"88.5",1980,"5.8",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.74",,,,,,,,40,2,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",133,"0","-0.038"
"CU","2023-04-23","75","1.29","6.15","Detmers, Reid",686469,672282,,"swinging_strike",,,,,13,"Vinnie Pasquantino homers (4) on a fly ball to center field.","R","L","L","LAA","KC","S",,,0,0,2023,"-1.08","-1.2","-1.24","0.94",,,,1,6,"Top",,,,,595453,,,-3.3039514580724707,-109.18880508851153,-1.398742712404475,-7.849783283122498,22.27297313610479,-41.60312240094205,"3.46","1.62",,,,"73.9",2437,"5.8",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.73",,,,,,,,40,1,"Curveball",1,1,1,1,1,1,1,1,"Standard","Standard",317,"0","-0.027"
"SL","2023-04-23","89.4","1.29","6.12","Detmers, Reid",521692,672282,"strikeout","swinging_strike",,,,,13,"Salvador Perez strikes out swinging.","R","R","L","LAA","KC","S",2,,1,2,2023,"-0.21","0.32","-0.45","1.12",,,,0,6,"Top",,,,,595453,,,-3.7854788999577758,-130.0060215778404,-6.859346268976893,-1.560215261095388,28.384829823928605,-27.321004114992277,"3.55","1.69",,,,"88.1",2029,"5.6",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.87",,,"0",1,0,0,,39,4,"Slider",1,1,1,1,1,1,1,1,"Strategic","Standard",141,"0.033","-0.174"
"SL","2023-04-23","89.5","1.42","6.04","Detmers, Reid",521692,672282,,"ball",,,,,13,"Salvador Perez strikes out swinging.","R","R","L","LAA","KC","B",,,0,2,2023,"-0.13","0.17","-1.56","1.25",,,,0,6,"Top",,,,,595453,,,-7.015960995801482,-130.0513132940839,-6.077515304610823,0.01896039621480015,27.91406363057044,-29.106479788903826,"3.63","1.65",,,,"88.5",1973,"5.8",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.69",,,,,,,,39,3,"Slider",1,1,1,1,1,1,1,1,"Strategic","Standard",183,"0","0.025"
"CU","2023-04-23","75.1","1.46","6.22","Detmers, Reid",521692,672282,,"swinging_strike",,,,,6,"Salvador Perez strikes out swinging.","R","R","L","LAA","KC","S",,,0,1,2023,"-1.11","-1.25","0.3","2.62",,,,0,6,"Top",,,,,595453,,,-0.42858706401881014,-109.29045344006357,1.9741803647621348,-8.735088816984355,22.186681050060628,-42.74338235771728,"3.55","1.69",,,,"73.5",2351,"5.5",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"55.04",,,,,,,,39,2,"Curveball",1,1,1,1,1,1,1,1,"Strategic","Standard",323,"0","-0.048"
"SL","2023-04-23","88.6","1.47","6.05","Detmers, Reid",521692,672282,,"swinging_strike",,,,,14,"Salvador Perez strikes out swinging.","R","R","L","LAA","KC","S",,,0,0,2023,"0.18","0.39","0.22","1.27",,,,0,6,"Top",,,,,595453,,,-3.3842843566267162,-128.9191353835541,-6.359641649360174,2.6921755567974968,26.95738672443068,-26.75209439628248,"3.55","1.69",,,,"87.8",1907,"5.8",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.71",,,,,,,,39,1,"Slider",1,1,1,1,1,1,1,1,"Strategic","Standard",135,"0","-0.037"
"SL","2023-04-23","90.2","1.24","6.14","Detmers, Reid",641531,672282,"strikeout","swinging_strike",,,,,4,"Hunter Dozier strikes out swinging.","R","R","L","LAA","KC","S",2,,3,2,2023,"-0.17","0.47","-0.69","2.33",,,,2,5,"Top",,,,,595453,,,-4.382921109081534,-131.16464229529313,-4.414024654262911,-0.8702258086891721,30.718618178582126,-25.934619081743975,"3.33","1.61",,,,"88.8",1975,"5.7",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.8",,,"0",1,0,0,,35,8,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",183,"0.014","-0.131"
"CU","2023-04-23","76.3","1.32","6.17","Detmers, Reid",641531,672282,,"foul",,,,,5,"Hunter Dozier strikes out swinging.","R","R","L","LAA","KC","S",,,3,2,2023,"-1.01","-1.16","0.13","2.68",,,,2,5,"Top",,,,,595453,,,-0.6639805497700709,-111.03026727739187,1.778782026924096,-8.208458092450103,21.125986603181143,-42.26151123426106,"3.33","1.61",4,"54.6",-32,"75.2",2614,"5.6",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.92",,,,,,,,35,7,"Curveball",1,1,1,1,1,1,1,1,"Standard","Standard",325,"0","0"
"SL","2023-04-23","90.8","1.3","6.06","Detmers, Reid",641531,672282,,"foul",,,,,8,"Hunter Dozier strikes out swinging.","R","R","L","LAA","KC","S",,,3,2,2023,"-0.15","0.42","-0.18","1.87",,,,2,5,"Top",,,,,595453,,,-3.3576862608659352,-132.24159818010205,-5.469874849163642,-1.061676102957039,25.971988575345115,-26.380269138384172,"3.33","1.61",,,,"90.5",2008,"5.9",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.61",,,,,,,,35,6,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",142,"0","0"
"FF","2023-04-23","94.5","1.4","5.96","Detmers, Reid",641531,672282,,"ball",,,,,12,"Hunter Dozier strikes out swinging.","R","R","L","LAA","KC","B",,,2,2,2023,"1.01","1.23","0.1","3.85",,,,2,5,"Top",,,,,595453,,,-5.569504802684861,-137.63189912799044,-2.5816398087410146,14.03485037560026,29.028625455176442,-16.09365589570038,"3.3","1.6",,,,"93.6",2198,"5.6",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.89",,,,,,,,35,5,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",133,"0","0.041"
"CH","2023-04-23","85.8","1.45","5.96","Detmers, Reid",641531,672282,,"swinging_strike",,,,,8,"Hunter Dozier strikes out swinging.","R","R","L","LAA","KC","S",,,2,1,2023,"1.13","0.49","-0.01","1.51",,,,2,5,"Top",,,,,595453,,,-5.654922442342063,-124.80904826712693,-5.223648528293441,12.955713526216398,23.56397419896362,-26.2243241567555,"3.33","1.61",,,,"84.8",1568,"5.5",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"55.01",,,,,,,,35,4,"Changeup",1,1,1,1,1,1,1,1,"Standard","Standard",85,"0","-0.03"
"SL","2023-04-23","90","1.3","6.1","Detmers, Reid",641531,672282,,"ball",,,,,13,"Hunter Dozier strikes out swinging.","R","R","L","LAA","KC","B",,,1,1,2023,"0.04","0.48","-1.19","0",,,,2,5,"Top",,,,,595453,,,-6.184577420938635,-130.68557969680683,-10.098949918659859,1.6371278436500083,25.93308135981834,-24.805562918968253,"3.33","1.58",,,,"89.3",2018,"5.8",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.66",,,,,,,,35,3,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",185,"0","0.023"
"SL","2023-04-23","89.9","1.42","6.05","Detmers, Reid",641531,672282,,"swinging_strike",,,,,6,"Hunter Dozier strikes out swinging.","R","R","L","LAA","KC","S",,,1,0,2023,"-0.06","0.49","0.33","2.67",,,,2,5,"Top",,,,,595453,,,-2.5418355814551647,-130.95520776423723,-3.4377167935388018,-0.1712368781634405,27.05576800108037,-26.01109335069451,"3.33","1.61",,,,"89.3",1939,"5.8",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.7",,,,,,,,35,2,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",145,"0","-0.027"
"CU","2023-04-23","75.3","1.39","6.14","Detmers, Reid",641531,672282,,"ball",,,,,14,"Hunter Dozier strikes out swinging.","R","R","L","LAA","KC","B",,,0,0,2023,"-0.91","-1.08","0.43","1.33",,,,2,5,"Top",,,,,595453,,,-0.3860966692231474,-109.70691945117304,-0.8808264488418543,-7.1865652313365365,21.330892425708853,-40.924063692008076,"3.29","1.54",,,,"74.2",2419,"5.7",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.84",,,,,,,,35,1,"Curveball",1,1,1,1,1,1,1,1,"Standard","Standard",340,"0","0.021"
"CU","2023-04-23","75.6","1.24","6.17","Detmers, Reid",677951,672282,"field_out","hit_into_play",,,,,13,"Bobby Witt Jr.  grounds out, second baseman Luis Rengifo to first baseman Jake Lamb.","R","R","L","LAA","KC","X",4,"ground_ball",1,1,2023,"-0.99","-1.36","-1.61","1.12",,,,1,5,"Top",119.5,151.42,,,595453,,,-4.124497386682052,-109.92505909062204,-0.8513399891952611,-7.0541795883135245,23.222994189337204,-43.11158692096418,"3.5","1.65",124,"61",17,"74.1",2468,"5.7",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.83",0.277,0.249,"0",1,0,0,2,34,3,"Curveball",1,1,1,1,1,1,1,1,"Standard","Standard",323,"0.021","-0.166"
"FF","2023-04-23","93.3","1.56","5.87","Detmers, Reid",677951,672282,,"ball",,,,,12,"Bobby Witt Jr.  grounds out, second baseman Luis Rengifo to first baseman Jake Lamb.","R","R","L","LAA","KC","B",,,0,1,2023,"1.08","1.11","0.18","4.49",,,,1,5,"Top",,,,,595453,,,-5.864127372627396,-135.6554757390304,-0.15627887172540966,14.68403463650179,32.62356095196808,-18.82729338509231,"3.62","1.74",,,,"92",2103,"5.8",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.74",,,,,,,,34,2,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",137,"0","0.021"
"CU","2023-04-23","74.3","1.42","6.23","Detmers, Reid",677951,672282,,"called_strike",,,,,5,"Bobby Witt Jr.  grounds out, second baseman Luis Rengifo to first baseman Jake Lamb.","R","R","L","LAA","KC","S",,,0,0,2023,"-1.13","-1.03","-0.24","2.54",,,,1,5,"Top",,,,,595453,,,-1.4162297597201499,-108.22149044321709,1.458299929110786,-8.551315594013854,20.392504206473106,-40.701175015123425,"3.47","1.62",,,,"73.2",2427,"5.6",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.93",,,,,,,,34,1,"Curveball",1,1,1,1,1,1,1,1,"Standard","Standard",312,"0","-0.027"
"FF","2023-04-23","93.5","1.25","6","Detmers, Reid",666023,672282,"field_out","hit_into_play",,,,,4,"Freddy Fermin lines out sharply to center fielder Mike Trout.","R","R","L","LAA","KC","X",8,"line_drive",2,1,2023,"0.69","1.28","-0.76","2.45",,,,0,5,"Top",125.81,47.78,,,595453,,,-6.640164533140403,-135.99055132264857,-6.155606778781927,10.003749939062772,30.19715925942867,-15.11676510118682,"3.29","1.49",374,"104.3",20,"92.6",2056,"5.8",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.69",0.611,0.806,"0",1,0,0,6,33,4,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",148,"0.03","-0.276"
"SL","2023-04-23","89.3","1.38","6.17","Detmers, Reid",666023,672282,,"ball",,,,,12,"Freddy Fermin lines out sharply to center fielder Mike Trout.","R","R","L","LAA","KC","B",,,1,1,2023,"-0.29","0.76","1.09","2.69",,,,0,5,"Top",,,,,595453,,,-0.11659279231715622,-130.06873018954388,-4.126639044186942,-3.254178111145566,27.180006281830824,-22.895691310244974,"3.33","1.5",,,,"88.5",1925,"5.7",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.79",,,,,,,,33,3,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",152,"0","0.049"
"SL","2023-04-23","88.9","1.38","6.09","Detmers, Reid",666023,672282,,"swinging_strike",,,,,9,"Freddy Fermin lines out sharply to center fielder Mike Trout.","R","R","L","LAA","KC","S",,,1,0,2023,"-0.13","0.46","0.68","1.68",,,,0,5,"Top",,,,,595453,,,-1.4342434138622406,-129.39886433468897,-5.718741550596655,-1.1497424084628036,25.668264970191796,-26.03857915258212,"3.29","1.49",,,,"88.4",1849,"5.9",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.64",,,,,,,,33,2,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",138,"0","-0.046"
"CU","2023-04-23","73.6","1.52","6.26","Detmers, Reid",666023,672282,,"ball",,,,,12,"Freddy Fermin lines out sharply to center fielder Mike Trout.","R","R","L","LAA","KC","B",,,0,0,2023,"-1.26","-0.85","1.66","4.72",,,,0,5,"Top",,,,,595453,,,2.4185846332881797,-106.90814449926894,5.586107256854847,-10.050957049978821,19.606977721157776,-39.92302649490774,"3.2","1.39",,,,"72.1",2200,"5.4",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"55.13",,,,,,,,33,1,"Curveball",1,1,1,1,1,1,1,1,"Standard","Standard",313,"0","0.039"
"SL","2023-04-23","90.9","1.35","5.98","Detmers, Reid",664728,672282,"field_out","hit_into_play",,,,,1,"Kyle Isbel flies out to center fielder Mike Trout.","R","L","L","LAA","KC","X",8,"fly_ball",1,0,2023,"-0.06","0.31","-0.36","2.92",686469,658668,622110,2,4,"Top",140.91,65.93,,,595453,,,-4.144473140324169,-132.46918874286584,-2.4657065032857135,0.18803138226502378,27.283142087478584,-28.151351245509463,"3.37","1.62",332,"97.4",39,"90.3",1999,"5.8",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.74",0.109,0.184,"0",1,0,0,3,29,2,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",159,"0.088","-0.854"
"SL","2023-04-23","90.7","1.35","5.93","Detmers, Reid",664728,672282,,"ball",,,,,13,"Kyle Isbel flies out to center fielder Mike Trout.","R","L","L","LAA","KC","B",,,0,0,2023,"-0.03","0.23","-0.44","0.94",686469,658668,622110,2,4,"Top",,,,,595453,,,-4.383492270928628,-131.99300925225674,-7.027591456182769,0.5665935631489367,26.718928231854807,-28.216664121166158,"3.45","1.58",,,,"90.1",1957,"5.8",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.68",,,,,,,,29,1,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",137,"0","0.041"
"SL","2023-04-23","90","1.36","6.04","Detmers, Reid",622110,672282,"walk","ball",,,,,12,"Matt Duffy walks.   Vinnie Pasquantino to 3rd.    Edward Olivares to 2nd.","R","R","L","LAA","KC","B",,,3,2,2023,"-0.07","0.33","1.36","4.18",,686469,658668,2,4,"Top",,,,,595453,,,0.1414413617228916,-131.04386388108466,0.6619552969402425,-0.8065836325718589,29.439362137931006,-28.79915079848105,"3.47","1.64",,,,"89",1869,"5.8",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.7",,,"0.7",1,0,0,,28,6,"Slider",1,1,1,1,1,1,1,1,"Strategic","Standard",162,"-0.036","0.347"
"CU","2023-04-23","76","1.23","6.14","Detmers, Reid",622110,672282,,"ball",,,,,13,"Matt Duffy walks.   Vinnie Pasquantino to 3rd.    Edward Olivares to 2nd.","R","R","L","LAA","KC","B",,,2,2,2023,"-1.14","-1.28","-2.07","1.46",,686469,658668,2,4,"Top",,,,,595453,,,-4.809078488961491,-110.49016537104349,-0.266161900241904,-8.068884417980755,24.4263987682911,-42.69036100321554,"3.5","1.6",,,,"74.3",2465,"5.6",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.86",,,,,,,,28,5,"Curveball",1,1,1,1,1,1,1,1,"Standard","Standard",317,"0","0.115"
"FF","2023-04-23","95.6","1.42","5.84","Detmers, Reid",622110,672282,,"ball",,,,,11,"Matt Duffy walks.   Vinnie Pasquantino to 3rd.    Edward Olivares to 2nd.","R","R","L","LAA","KC","B",,,1,2,2023,"0.91","1.15","-1.3","3.26",,686469,658668,2,4,"Top",,,,,595453,,,-9.151923084089594,-138.8888936735372,-3.69337943114597,13.939982662970502,32.77458365717524,-16.70031068581531,"3.59","1.66",,,,"94.6",2053,"5.9",718452,672282,595453,571875,650859,570482,687263,621493,545361,592669,"54.59",,,,,,,,28,4,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",143,"0","0.046"
