"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SI","2023-04-05","97.2","-2.09","5.61","Ohtani, Shohei",677594,660271,,"called_strike",,,,,2,"Julio Rodriguez grounds out, first baseman Jake Lamb to pitcher Shohei Ohtani.","R","R","R","SEA","LAA","S",,,0,0,2023,"-1.15","0.73","0.21","2.7",,572041,641487,2,2,"Bot",,,,,681351,,,8.879640794369688,-141.38846112740723,-4.020848105825305,-17.353146364691643,29.98584787608751,-21.586603709708342,"3.21","1.52",,,,"98.5",2037,"6.9",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.64",,,,,,,,20,1,"Sinker",1,2,1,2,2,1,1,2,"Standard","Standard",215,"0","-0.084"
"FS","2023-04-05","87.3","-1.96","5.81","Ohtani, Shohei",641487,660271,"single","hit_into_play",,,,,13,"J.P. Crawford singles on a line drive to center fielder Mike Trout.   AJ Pollock to 2nd.","R","L","R","SEA","LAA","X",8,"line_drive",2,2,2023,"-0.57","0.54","-0.85","2.06",,,572041,2,2,"Bot",132.81,68.16,,,681351,,,3.895123453703534,-127.15277149902505,-4.0393665418503915,-6.991063140941759,25.221148959882246,-25.74307577445256,"3.34","1.61",283,"98.8",12,"88.3",1409,"6.8",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.73",0.923,0.862,"0.9",1,1,0,4,19,5,"Split-Finger",1,2,1,2,2,1,1,2,"Standard","Standard",237,"0.023","0.348"
"FF","2023-04-05","97.9","-2.1","5.77","Ohtani, Shohei",641487,660271,,"ball",,,,,11,"J.P. Crawford singles on a line drive to center fielder Mike Trout.   AJ Pollock to 2nd.","R","L","R","SEA","LAA","B",,,1,2,2023,"-0.33","1.35","-1.05","3.86",,,572041,2,2,"Bot",,,,,681351,,,3.640755665597728,-142.61743815385276,-2.8275384341313705,-5.258616767819412,30.367834064802842,-13.289941926000996,"3.46","1.65",,,,"99.1",2332,"6.8",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.75",,,,,,,,19,4,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",209,"0","0.029"
"ST","2023-04-05","83.5","-2.29","5.46","Ohtani, Shohei",641487,660271,,"foul",,,,,5,"J.P. Crawford singles on a line drive to center fielder Mike Trout.   AJ Pollock to 2nd.","R","L","R","SEA","LAA","S",,,1,1,2023,"1.4","0.25","0.15","2.22",,,572041,2,2,"Bot",,,,,681351,,,2.8761719926245126,-121.72817231233229,-1.5759649242481786,13.433052030213561,22.5773327753977,-29.537374558391843,"3.34","1.61",299,"107.8",17,"84.4",2609,"6.7",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.84",,,,,,,,19,3,"Sweeper",1,2,1,2,2,1,1,2,"Strategic","Standard",64,"0","-0.057"
"FF","2023-04-05","98","-2.1","5.66","Ohtani, Shohei",641487,660271,,"ball",,,,,13,"J.P. Crawford singles on a line drive to center fielder Mike Trout.   AJ Pollock to 2nd.","R","L","R","SEA","LAA","B",,,0,1,2023,"-0.48","1.14","-0.9","2.01",,,572041,2,2,"Bot",,,,,681351,,,4.404785801613478,-142.6679813977052,-7.171699649733038,-7.495376019564195,29.329397062767626,-15.123601117918898,"3.46","1.65",,,,"99.6",2366,"6.9",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.6",,,,,,,,19,2,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Strategic","Standard",210,"0","0.027"
"FF","2023-04-05","96.2","-2.04","5.66","Ohtani, Shohei",641487,660271,,"foul",,,,,5,"J.P. Crawford singles on a line drive to center fielder Mike Trout.   AJ Pollock to 2nd.","R","L","R","SEA","LAA","S",,,0,0,2023,"-0.34","1.23","-0.06","2.58",,,572041,2,2,"Bot",,,,,681351,,,6.084227475522574,-140.03954813066923,-5.493198207479729,-5.7605489882408945,28.784578596854143,-14.958199057139858,"3.34","1.61",61,"87.2",1,"97.8",2348,"7",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.54",,,,,,,,19,1,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",206,"0","-0.036"
"ST","2023-04-05","84.4","-2.29","5.56","Ohtani, Shohei",672284,660271,"strikeout","swinging_strike",,,,,9,"Jarred Kelenic strikes out swinging.","R","L","R","SEA","LAA","S",2,,3,2,2023,"1.47","0.14","0.41","1.7",,,572041,1,2,"Bot",,,,,681351,,,3.4010981501623783,-122.96684751174159,-2.9652947886483414,14.349359571313174,23.250192553602528,-30.342458516462912,"3.46","1.64",,,,"85.3",2482,"6.7",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.78",,,"0",1,0,0,,18,7,"Sweeper",1,2,1,2,2,1,1,2,"Strategic","Standard",60,"-0.032","-0.385"
"FF","2023-04-05","96.6","-2.1","5.63","Ohtani, Shohei",672284,660271,,"ball",,,,,14,"Jarred Kelenic strikes out swinging.","R","L","R","SEA","LAA","B",,,2,2,2023,"-0.35","1.37","0.65","1.23",,,572041,1,2,"Bot",,,,,681351,,,8.17994611324238,-140.32818250018573,-9.382480363034404,-6.362717805408766,29.121211620407255,-12.060969941838357,"3.42","1.58",,,,"97.8",2337,"6.9",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.64",,,,,,,,18,6,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Strategic","Standard",210,"0","0.113"
"FS","2023-04-05","85.9","-1.87","5.92","Ohtani, Shohei",672284,660271,,"ball",,,,,11,"Jarred Kelenic strikes out swinging.","R","L","R","SEA","LAA","B",,,1,2,2023,"-0.36","0.66","-1.36","3.24",,,572041,1,2,"Bot",,,,,681351,,,1.9471169173614054,-125.321329936784,-1.5437903176740624,-4.155190421919209,21.844709725382383,-25.103009541200624,"3.48","1.58",,,,"87.6",925,"6.9",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.62",,,,,,,,18,5,"Split-Finger",1,2,1,2,2,1,1,2,"Strategic","Standard",248,"0","0.05"
"ST","2023-04-05","84","-2.26","5.4","Ohtani, Shohei",672284,660271,,"foul",,,,,2,"Jarred Kelenic strikes out swinging.","R","L","R","SEA","LAA","S",,,1,2,2023,"1.83","0.1","-0.14","2.96",,,572041,1,2,"Bot",,,,,681351,,,1.2983734656535066,-122.36020525479478,0.571805077240096,18.000405068030602,25.55286693190166,-31.566561823974254,"3.46","1.64",4,"96.7",-34,"84.4",2634,"6.6",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.88",,,,,,,,18,4,"Sweeper",1,2,1,2,2,1,1,2,"Standard","Standard",65,"0","0"
"ST","2023-04-05","84.1","-2.4","5.45","Ohtani, Shohei",672284,660271,,"swinging_strike",,,,,8,"Jarred Kelenic strikes out swinging.","R","L","R","SEA","LAA","S",,,1,1,2023,"1.66","0","-0.03","1.62",,,572041,1,2,"Bot",,,,,681351,,,2.2075313647641193,-122.48011287951951,-2.5228144721442844,16.27815083780833,23.967055849491036,-31.87403193523824,"3.46","1.64",,,,"84.8",2502,"6.7",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.79",,,,,,,,18,3,"Sweeper",1,2,1,2,2,1,1,2,"Standard","Standard",60,"0","-0.063"
"ST","2023-04-05","84","-2.33","5.44","Ohtani, Shohei",672284,660271,,"blocked_ball",,,,,14,"Jarred Kelenic strikes out swinging.","R","L","R","SEA","LAA","B",,,0,1,2023,"1.7","0","1.17","0.74",,,572041,1,2,"Bot",,,,,681351,,,4.760605348299092,-122.2418929094385,-4.4922695126510925,15.95347496070186,25.562337111325284,-31.47174084538363,"3.29","1.5",,,,"84.5",2626,"6.8",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.74",,,,,,,,18,2,"Sweeper",1,2,1,2,2,1,1,2,"Standard","Standard",64,"0","0.027"
"ST","2023-04-05","83.7","-2.25","5.55","Ohtani, Shohei",672284,660271,,"called_strike",,,,,5,"Jarred Kelenic strikes out swinging.","R","L","R","SEA","LAA","S",,,0,0,2023,"1.51","0.25","0.22","2.08",,,572041,1,2,"Bot",,,,,681351,,,2.7267139659875936,-121.9741830176934,-2.127016914086706,14.56807595820344,24.010765158958964,-29.43131288329967,"3.35","1.5",,,,"84.4",2572,"6.7",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.85",,,,,,,,18,1,"Sweeper",1,2,1,2,2,1,1,2,"Standard","Standard",65,"0","-0.057"
"ST","2023-04-05","84.6","-2.28","5.59","Ohtani, Shohei",572041,660271,"walk","ball",,,,,14,"AJ Pollock walks.","R","R","R","SEA","LAA","B",,,3,2,2023,"1.54","0.18","1.27","1.24",,,,1,2,"Bot",,,,,681351,,,5.231774716448261,-123.10731836234683,-4.149168841835727,14.485754742822413,26.135423663037244,-29.645678590172963,"3.42","1.67",,,,"84.9",2566,"6.6",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.88",,,"0.7",1,0,0,,17,7,"Sweeper",1,2,1,2,2,1,1,2,"Standard","Standard",72,"0.028","0.234"
"FF","2023-04-05","95.8","-2.03","5.64","Ohtani, Shohei",572041,660271,,"foul",,,,,8,"AJ Pollock walks.","R","R","R","SEA","LAA","S",,,3,2,2023,"-0.13","0.85","-0.24","2.16",,,,1,2,"Bot",,,,,681351,,,5.056443262953229,-139.4573380265368,-5.61989934466371,-2.6942455354135633,27.352635222420783,-20.02306579496359,"3.51","1.69",201,"75.5",22,"97",2088,"6.7",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.82",,,,,,,,17,6,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",211,"0","0"
"ST","2023-04-05","85.1","-2.39","5.44","Ohtani, Shohei",572041,660271,,"ball",,,,,14,"AJ Pollock walks.","R","R","R","SEA","LAA","B",,,2,2,2023,"1.87","0.32","1.22","1.64",,,,1,2,"Bot",,,,,681351,,,4.7441552271130485,-123.77624704387735,-3.215547720021319,18.138966081781373,26.286947153379526,-28.428385385118084,"3.42","1.69",,,,"85.4",2654,"6.7",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.85",,,,,,,,17,5,"Sweeper",1,2,1,2,2,1,1,2,"Standard","Standard",65,"0","0.061"
"FF","2023-04-05","97.2","-1.89","5.72","Ohtani, Shohei",572041,660271,,"ball",,,,,14,"AJ Pollock walks.","R","R","R","SEA","LAA","B",,,1,2,2023,"-0.21","1.22","1.29","1.32",,,,1,2,"Bot",,,,,681351,,,9.091331368792275,-141.10650937805335,-9.129913691332664,-4.900082334759831,31.427638828809858,-13.874603692600406,"3.46","1.67",,,,"98.1",2236,"6.9",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.62",,,,,,,,17,4,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",214,"0","0.031"
"FS","2023-04-05","87.3","-1.71","6.09","Ohtani, Shohei",572041,660271,,"ball",,,,,14,"AJ Pollock walks.","R","R","R","SEA","LAA","B",,,0,2,2023,"-0.69","0.02","0.12","0.21",,,,1,2,"Bot",,,,,681351,,,5.890122911651482,-126.86098838641519,-8.118446469378304,-8.643227808549112,24.586324053843157,-30.5849577304804,"3.46","1.69",,,,"88.3",1585,"6.9",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.62",,,,,,,,17,3,"Split-Finger",1,2,1,2,2,1,1,2,"Standard","Standard",236,"0","0.015"
"ST","2023-04-05","84","-2.45","5.54","Ohtani, Shohei",572041,660271,,"called_strike",,,,,4,"AJ Pollock walks.","R","R","R","SEA","LAA","S",,,0,1,2023,"1.39","0.54","-0.66","2.44",,,,1,2,"Bot",,,,,681351,,,1.387943734647895,-122.40273433425163,-1.8439404797443308,13.699027505716078,24.754905915725956,-26.635913183855187,"3.42","1.65",,,,"84.4",2591,"6.5",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.97",,,,,,,,17,2,"Sweeper",1,2,1,2,2,1,1,2,"Standard","Standard",70,"0","-0.038"
"FF","2023-04-05","95.3","-1.99","5.84","Ohtani, Shohei",572041,660271,,"called_strike",,,,,8,"AJ Pollock walks.","R","R","R","SEA","LAA","S",,,0,0,2023,"-0.31","1.33","-0.25","2.01",,,,1,2,"Bot",,,,,681351,,,5.31653148337087,-138.51578748787114,-7.445544274422375,-5.163513770685653,31.869779729723284,-13.554763734768134,"3.48","1.65",,,,"95.9",2085,"6.8",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.74",,,,,,,,17,1,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",213,"0","-0.027"
"ST","2023-04-05","81.4","-2.36","5.64","Ohtani, Shohei",543939,660271,"field_out","hit_into_play",,,,,5,"Kolten Wong flies out to center fielder Mike Trout.","R","L","R","SEA","LAA","X",8,"fly_ball",2,1,2023,"1.53","0.7","0.2","2.51",,,,0,2,"Bot",129.64,94.32,,,681351,,,2.8093479165238553,-118.53025891151722,-1.77874305871243,13.957456837225749,22.17918419760322,-25.468350524120876,"3.09","1.48",262,"81.8",44,"82.1",2540,"6.7",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.81",0.014,0.017,"0",1,0,0,3,16,4,"Sweeper",1,2,1,2,2,1,1,2,"Standard","Standard",72,"-0.025","-0.276"
"ST","2023-04-05","81.7","-2.18","5.72","Ohtani, Shohei",543939,660271,,"called_strike",,,,,2,"Kolten Wong flies out to center fielder Mike Trout.","R","L","R","SEA","LAA","S",,,2,0,2023,"1.16","0.76","-0.12","2.74",,,,0,2,"Bot",,,,,681351,,,2.430793106957803,-119.16275947142844,-1.7105624729676472,10.746038922793163,20.30785994208136,-24.767284930024818,"3.16","1.48",,,,"82.7",2475,"6.6",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.91",,,,,,,,16,3,"Sweeper",1,2,1,2,2,1,1,2,"Standard","Standard",71,"0","-0.064"
"FF","2023-04-05","93.5","-2.02","5.77","Ohtani, Shohei",543939,660271,,"ball",,,,,11,"Kolten Wong flies out to center fielder Mike Trout.","R","L","R","SEA","LAA","B",,,1,0,2023,"-0.44","1.44","-1.31","2.91",,,,0,2,"Bot",,,,,681351,,,2.8039353070980395,-136.22186885489202,-4.893568488567258,-6.05508390774454,27.479608597523974,-13.388185954267442,"3.21","1.48",,,,"94.6",2092,"6.7",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.79",,,,,,,,16,2,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",209,"0","0.067"
"ST","2023-04-05","81.3","-2.31","5.72","Ohtani, Shohei",543939,660271,,"ball",,,,,11,"Kolten Wong flies out to center fielder Mike Trout.","R","L","R","SEA","LAA","B",,,0,0,2023,"0.92","0.65","-1.54","2.78",,,,0,2,"Bot",,,,,681351,,,-0.042992907842518635,-118.48541857071972,-1.3077381103645302,8.757173072507076,20.401652300629387,-25.987543024256333,"3.21","1.5",,,,"82.2",2344,"6.6",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.92",,,,,,,,16,1,"Sweeper",1,2,1,2,2,1,1,2,"Standard","Standard",75,"0","0.039"
"FS","2023-04-05","87.8","-1.6","6.01","Ohtani, Shohei",606192,660271,"strikeout","swinging_strike",,,,,14,"Teoscar Hernandez strikes out swinging.","R","R","R","SEA","LAA","S",2,,0,2,2023,"-0.36","0.05","0.49","0.92",,553993,,2,1,"Bot",,,,,681351,,,5.863547197421891,-127.66265917790417,-6.37971694873656,-5.116166396542643,24.616640093089327,-30.606367363159567,"3.46","1.66",,,,"88.9",1448,"6.9",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.61",,,"0",1,0,0,,10,3,"Split-Finger",1,0,1,0,0,1,1,0,"Standard","Standard",231,"-0.029","-0.216"
"FF","2023-04-05","95.7","-1.94","5.62","Ohtani, Shohei",606192,660271,,"called_strike",,,,,9,"Teoscar Hernandez strikes out swinging.","R","R","R","SEA","LAA","S",,,0,1,2023,"-0.33","1.38","0.75","2.18",,553993,,2,1,"Bot",,,,,681351,,,7.91414885937283,-139.1165948439897,-6.680160026251101,-5.969162901909269,28.953765907294034,-12.910337138209863,"3.52","1.75",,,,"96.9",2406,"6.9",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.64",,,,,,,,10,2,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",211,"0","-0.055"
"FF","2023-04-05","96.8","-1.84","5.68","Ohtani, Shohei",606192,660271,,"called_strike",,,,,9,"Teoscar Hernandez strikes out swinging.","R","R","R","SEA","LAA","S",,,0,0,2023,"-0.34","1.51","0.45","1.77",,553993,,2,1,"Bot",,,,,681351,,,6.985496593884919,-140.6704933533172,-8.406829210492184,-6.080163261100882,30.363049744489967,-10.446340211436567,"3.5","1.75",,,,"98",2356,"6.9",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.59",,,,,,,,10,1,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",208,"0","-0.056"
"FF","2023-04-05","96.9","-1.82","5.67","Ohtani, Shohei",663728,660271,"strikeout","called_strike",,,,,9,"Cal Raleigh called out on strikes.","R","L","R","SEA","LAA","S",2,,3,2,2023,"-0.52","1.41","0.53","1.75",,553993,,1,1,"Bot",,,,,681351,,,7.546019144198723,-140.717537885732,-8.235777182220483,-8.528259839102974,31.116455799756,-11.733336170390826,"3.5","1.73",,,,"98.1",2309,"7",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.49",,,"0",1,0,0,,9,6,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Strategic","Standard",214,"-0.029","-0.373"
"FF","2023-04-05","98","-1.95","5.72","Ohtani, Shohei",663728,660271,,"ball",,,,,13,"Cal Raleigh called out on strikes.","R","L","R","SEA","LAA","B",,,2,2,2023,"-0.55","1.39","-1.07","2.45",,553993,,1,1,"Bot",,,,,681351,,,3.6858777423977895,-142.62462830329818,-6.650304732437599,-8.344814232282607,32.2990469728319,-11.808906529985954,"3.59","1.75",,,,"99.1",2327,"6.9",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.61",,,,,,,,9,5,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",214,"0","0.09"
"FF","2023-04-05","96.2","-2.21","5.6","Ohtani, Shohei",663728,660271,,"foul",,,,,5,"Cal Raleigh called out on strikes.","R","L","R","SEA","LAA","S",,,2,1,2023,"-0.33","1.33","-0.19","2.66",,553993,,1,1,"Bot",,,,,681351,,,6.177105604704642,-140.0233981612653,-5.271818998157683,-5.7398431324950305,30.926045016393857,-13.708281339504193,"3.49","1.69",185,"71.7",34,"97.2",2480,"6.8",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.69",,,,,,,,9,4,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",201,"0","-0.103"
"FF","2023-04-05","96.3","-2.08","5.64","Ohtani, Shohei",663728,660271,,"called_strike",,,,,8,"Cal Raleigh called out on strikes.","R","L","R","SEA","LAA","S",,,2,0,2023,"-0.47","1.35","0.19","1.66",,553993,,1,1,"Bot",,,,,681351,,,7.169228897177491,-139.9298840159953,-8.12378595402711,-7.76348392796973,30.125356885411154,-12.834792495734966,"3.63","1.77",,,,"97.5",2429,"6.9",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.57",,,,,,,,9,3,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",213,"0","-0.038"
"ST","2023-04-05","84.9","-2.21","5.57","Ohtani, Shohei",663728,660271,,"ball",,,,,14,"Cal Raleigh called out on strikes.","R","L","R","SEA","LAA","B",,,1,0,2023,"1.34","0.31","1.22","1.36",,553993,,1,1,"Bot",,,,,681351,,,5.417714527847235,-123.63831304612067,-4.24379472858271,12.769950324043792,22.91554295930539,-28.396285291128898,"3.59","1.71",,,,"86.1",2549,"6.8",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.66",,,,,,,,9,2,"Sweeper",1,0,1,0,0,1,1,0,"Standard","Standard",69,"0","0.023"
"SI","2023-04-05","94.8","-2.09","5.61","Ohtani, Shohei",553993,660271,"single","hit_into_play",,,,,7,"Eugenio Suarez singles on a line drive to right fielder Hunter Renfroe.   Julio Rodriguez scores.  Ty France out at home, third baseman Gio Urshela to catcher Logan O'Hoppe.   Eugenio Suarez to 2nd.","R","R","R","SEA","LAA","X",9,"line_drive",0,0,2023,"-1.34","0.5","-0.3","2.07",,677594,664034,0,1,"Bot",161.38,107.12,,,681351,,,7.766270861158916,-137.94620147749245,-4.776604022239021,-18.802702081115903,28.24770714171196,-24.978700705117742,"3.45","1.6",185,"81.4",16,"96.2",1960,"6.9",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.6",0.94,0.87,"0.9",1,1,0,4,8,1,"Sinker",0,0,0,0,0,1,1,0,"Standard","Standard",213,"0.032","0.877"
"ST","2023-04-05","85.7","-2.24","5.48","Ohtani, Shohei",664034,660271,"walk","blocked_ball",,,,,14,"Ty France walks.","R","R","R","SEA","LAA","B",,,3,2,2023,"1.22","0.49","1.85","0.58",,677594,,0,1,"Bot",,,,,681351,,,7.252596187780092,-124.53725387368138,-6.296005474443337,11.146293010353874,26.16184493422509,-25.934166213311432,"3.14","1.52",,,,"86.1",2570,"6.7",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.76",,,"0.7",1,0,0,,7,6,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",70,"0.027","0.325"
"SI","2023-04-05","96.1","-1.94","5.61","Ohtani, Shohei",664034,660271,,"ball",,,,,14,"Ty France walks.","R","R","R","SEA","LAA","B",,,2,2,2023,"-0.99","0.6","1.39","1.63",,,677594,0,1,"Bot",,,,,681351,,,11.211507369851155,-139.44788517181732,-6.400353529329143,-15.351203401474603,29.090012013772668,-23.003575333069396,"3.19","1.54",,,,"97.4",2040,"7",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.47",,,,,,,,7,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",213,"0.024","0.156"
"SI","2023-04-05","92.4","-2.04","5.62","Ohtani, Shohei",664034,660271,,"called_strike",,,,,6,"Ty France walks.","R","R","R","SEA","LAA","S",,,2,1,2023,"-1.23","0.32","0.29","2.15",,,677594,0,1,"Bot",,,,,681351,,,8.693353281297188,-134.30179571816132,-3.7529329984526516,-16.734645808104784,28.07436872540996,-27.73209026476682,"3.14","1.52",,,,"93.3",1973,"6.8",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.67",,,,,,,,7,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",214,"0","-0.085"
"ST","2023-04-05","83.5","-2.26","5.5","Ohtani, Shohei",664034,660271,,"ball",,,,,14,"Ty France walks.","R","R","R","SEA","LAA","B",,,1,1,2023,"0.89","0.13","1.02","1.4",,,677594,0,1,"Bot",,,,,681351,,,5.852518658814138,-121.53080850203538,-3.30888634713552,7.7267093439049175,23.061874045821597,-30.489993549541623,"3.14","1.54",,,,"84.3",2435,"6.7",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.76",,,,,,,,7,3,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",72,"0","0.061"
"SI","2023-04-05","93.8","-2.08","5.53","Ohtani, Shohei",664034,660271,,"ball",,,,,14,"Ty France walks.","R","R","R","SEA","LAA","B",,,0,1,2023,"-1.15","0.47","0.5","1.19",,,677594,0,1,"Bot",,,,,681351,,,9.340975149303068,-136.3454663125608,-6.631188413872089,-16.35863738498886,26.99547414565503,-25.132332973226994,"3.1","1.48",,,,"95.2",2007,"7",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.54",,,,,,,,7,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",226,"0","0.026"
"SI","2023-04-05","93.8","-2.01","5.64","Ohtani, Shohei",664034,660271,,"called_strike",,,,,3,"Ty France walks.","R","R","R","SEA","LAA","S",,,0,0,2023,"-1.14","0.55","0.36","2.67",,,677594,0,1,"Bot",,,,,681351,,,8.733596544408986,-136.50259310600163,-3.2452629255697527,-16.09165234448442,26.460284854352807,-24.818695877241808,"3.16","1.5",,,,"95.3",1885,"6.9",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.61",,,,,,,,7,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",218,"0","-0.051"
"ST","2023-04-05","85.6","-2.28","5.51","Ohtani, Shohei",677594,660271,"walk","ball",,,,,14,"Julio Rodriguez walks.","R","R","R","SEA","LAA","B",,,3,2,2023,"1.15","0.34","1.38","1.49",,,,0,1,"Bot",,,,,681351,,,6.376219635560364,-124.54991233928324,-3.992893134471635,10.883085540770645,22.686645169254597,-28.07016030726912,"3.1","1.45",,,,"86.7",2507,"6.8",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.72",,,"0.7",1,0,0,,6,6,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",71,"0.036","0.315"
"ST","2023-04-05","82.5","-2.24","5.59","Ohtani, Shohei",677594,660271,,"foul",,,,,7,"Julio Rodriguez walks.","R","R","R","SEA","LAA","S",,,3,1,2023,"1.16","0.41","-0.57","1.61",,,,0,1,"Bot",,,,,681351,,,1.551305550142699,-120.21961573582566,-3.3714001586558404,10.90342615497311,23.281460239930528,-27.749774388970046,"3.18","1.47",194,"84.3",17,"83.1",2329,"6.6",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.92",,,,,,,,6,5,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",74,"0","-0.085"
"FF","2023-04-05","95","-2","5.65","Ohtani, Shohei",677594,660271,,"ball",,,,,14,"Julio Rodriguez walks.","R","R","R","SEA","LAA","B",,,2,1,2023,"-0.23","1.19","0.94","1.55",,,,0,1,"Bot",,,,,681351,,,8.31760781335073,-138.05337151581205,-7.88099750435408,-4.657325850168262,28.359218911382865,-15.332368323140987,"3.1","1.37",,,,"96.3",2133,"6.9",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.55",,,,,,,,6,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",210,"0","0.123"
"ST","2023-04-05","84.7","-2.29","5.48","Ohtani, Shohei",677594,660271,,"ball",,,,,14,"Julio Rodriguez walks.","R","R","R","SEA","LAA","B",,,1,1,2023,"1.27","0.51","0.4","0.88",,,,0,1,"Bot",,,,,681351,,,3.7614782858792895,-123.35534614171651,-5.488670133956003,12.312156373814695,23.706841103647037,-26.145899823464912,"3.18","1.5",,,,"85.5",2448,"6.7",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.8",,,,,,,,6,3,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",71,"0","0.049"
